2025-03-10 16:34:25,986 - INFO - Loading dataset...
Epoch 0, Loss: 0.3618960255131693
2025-03-10 16:34:45,531 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.39452443240449075
2025-03-10 16:34:45,541 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3589377573929574
2025-03-10 16:34:45,551 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3214118947126242
2025-03-10 16:34:45,561 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.36732613976153256
2025-03-10 16:34:45,570 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3583511038707756
2025-03-10 16:34:45,580 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3579041687718901
2025-03-10 16:34:45,590 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3755193305802772
2025-03-10 16:34:45,600 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3738994521218343
2025-03-10 16:34:45,609 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.34561430131563875
2025-03-10 16:34:45,619 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3023147442695609
2025-03-10 16:34:45,628 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.393456284632873
2025-03-10 16:34:45,638 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.36951305848023097
2025-03-10 16:34:45,648 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.35726968732770653
2025-03-10 16:34:45,658 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.329914812985827
2025-03-10 16:34:45,668 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3451399601867432
2025-03-10 16:34:45,677 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.32169813579995027
2025-03-10 16:34:45,687 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3564604796353886
2025-03-10 16:34:45,697 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.34538720848720234
2025-03-10 16:34:45,707 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.35415715183633717
2025-03-10 16:34:45,717 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3673397966810762
2025-03-10 16:34:45,727 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3607424069131474
2025-03-10 16:34:45,737 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.31011548470795425
2025-03-10 16:34:45,747 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.28639156177458663
2025-03-10 16:34:45,756 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.32325181318801083
2025-03-10 16:34:45,766 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3146517880572291
2025-03-10 16:34:45,776 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3509391312920252
2025-03-10 16:34:45,786 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.30760203304254846
2025-03-10 16:34:45,796 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3397026587947837
2025-03-10 16:34:45,806 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.35335337940321326
2025-03-10 16:34:45,816 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.31742554702293097
2025-03-10 16:34:45,826 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.43132575098244363
2025-03-10 16:34:45,835 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3599149180070539
2025-03-10 16:34:45,846 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3225833792706623
2025-03-10 16:34:45,855 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.4013692829041035
2025-03-10 16:34:45,865 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3738848927427814
2025-03-10 16:34:45,875 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3593148362685179
2025-03-10 16:34:45,885 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3452083291755755
2025-03-10 16:34:45,895 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3234664726725196
2025-03-10 16:34:45,905 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
2025-03-10 16:34:45,919 - INFO - FONN1 Epoch 300:
2025-03-10 16:34:45,919 - INFO - Train MSE: 0.1977, Test MSE: 0.1948
2025-03-10 16:34:45,919 - INFO - Train R²: 0.8023, Test R²: 0.7693
2025-03-10 16:34:45,919 - INFO - Train MAE: 0.3173, Test MAE: 0.3157
2025-03-10 16:34:45,919 - INFO - Overfit ratio (train R² / test R²): 1.0429
Epoch 0, Loss: 0.36271093108117947
2025-03-10 16:34:45,929 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3401975857120707
2025-03-10 16:34:45,939 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3487156919348927
2025-03-10 16:34:45,949 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.32434364090192974
2025-03-10 16:34:45,959 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3845324177667775
2025-03-10 16:34:45,969 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3462966291253472
2025-03-10 16:34:45,979 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.35663545229523286
2025-03-10 16:34:45,989 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.33151981254487983
2025-03-10 16:34:45,998 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.36859997270674577
2025-03-10 16:34:46,010 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3539294949928973
2025-03-10 16:34:46,019 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3511711577403594
2025-03-10 16:34:46,030 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.35544298842089056
2025-03-10 16:34:46,041 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3351337404862323
2025-03-10 16:34:46,051 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.343577266868788
2025-03-10 16:34:46,062 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3109679046670384
2025-03-10 16:34:46,072 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.30064808968752615
2025-03-10 16:34:46,082 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.35111019889687584
2025-03-10 16:34:46,092 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3404249574518546
2025-03-10 16:34:46,102 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3546269428472431
2025-03-10 16:34:46,112 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.27341224549824256
2025-03-10 16:34:46,122 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.32514494532606786
2025-03-10 16:34:46,131 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3085078129542389
2025-03-10 16:34:46,141 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3492623993777494
2025-03-10 16:34:46,151 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.36651986176945883
2025-03-10 16:34:46,161 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.41555608782580256
2025-03-10 16:34:46,171 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.33016098023783597
2025-03-10 16:34:46,182 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3376460236128746
2025-03-10 16:34:46,192 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3012802630252061
2025-03-10 16:34:46,202 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.4083095023765488
2025-03-10 16:34:46,212 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.34806413573321066
2025-03-10 16:34:46,222 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3543050390037654
2025-03-10 16:34:46,233 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3623157895855529
2025-03-10 16:34:46,243 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.31331387702773866
2025-03-10 16:34:46,254 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3365704627606279
2025-03-10 16:34:46,264 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3742912296469696
2025-03-10 16:34:46,274 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.29451918693814133
2025-03-10 16:34:46,283 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.326956752022047
2025-03-10 16:34:46,293 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3699387643861742
2025-03-10 16:34:46,303 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3155792620567663
2025-03-10 16:34:46,312 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.38042919898216726
2025-03-10 16:34:46,322 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.30804839019239294
2025-03-10 16:34:46,332 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.34517001974693423
2025-03-10 16:34:46,342 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.30441551476937373
2025-03-10 16:34:46,352 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3284006052746181
2025-03-10 16:34:46,362 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.34344146607950415
2025-03-10 16:34:46,371 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3265472884140169
2025-03-10 16:34:46,381 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.2897667773807567
2025-03-10 16:34:46,391 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.33336794478599596
2025-03-10 16:34:46,401 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3432760227948929
2025-03-10 16:34:46,411 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3508638373113316
2025-03-10 16:34:46,420 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3768628365842627
2025-03-10 16:34:46,430 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3381198641116153
2025-03-10 16:34:46,440 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3199612750714506
2025-03-10 16:34:46,449 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3408859890937481
2025-03-10 16:34:46,459 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3368201507769847
2025-03-10 16:34:46,469 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3208334816106633
2025-03-10 16:34:46,479 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3418737734387243
2025-03-10 16:34:46,488 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.43900782944511013
2025-03-10 16:34:46,498 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3288953256459674
2025-03-10 16:34:46,509 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.39176970025747054
2025-03-10 16:34:46,520 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3176570295908082
2025-03-10 16:34:46,531 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3155101469411453
2025-03-10 16:34:46,542 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.33529726972426993
2025-03-10 16:34:46,553 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3089732639842207
2025-03-10 16:34:46,563 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3777265243894618
2025-03-10 16:34:46,574 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3175136091885635
2025-03-10 16:34:46,588 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.32911761180276683
2025-03-10 16:34:46,599 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3636788240026232
2025-03-10 16:34:46,609 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3218810444975948
2025-03-10 16:34:46,621 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3302256029346327
2025-03-10 16:34:46,631 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.34757146443669706
2025-03-10 16:34:46,640 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.37707706230325344
2025-03-10 16:34:46,651 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3468577494890678
2025-03-10 16:34:46,661 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.332333672851686
2025-03-10 16:34:46,671 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.33056750182816097
2025-03-10 16:34:46,682 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3171661486176847
2025-03-10 16:34:46,693 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.2890721976777366
2025-03-10 16:34:46,703 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.32275606279946734
2025-03-10 16:34:46,713 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.33847841304623527
2025-03-10 16:34:46,723 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.36075396776576324
2025-03-10 16:34:46,733 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3324050618620149
2025-03-10 16:34:46,742 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3160499025619815
2025-03-10 16:34:46,752 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.36193386062318045
2025-03-10 16:34:46,762 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3140545714115035
2025-03-10 16:34:46,772 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3827883695241609
2025-03-10 16:34:46,782 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.31870495215096367
2025-03-10 16:34:46,792 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3063788460615934
2025-03-10 16:34:46,802 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.38370871848486743
2025-03-10 16:34:46,811 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3318031353979841
2025-03-10 16:34:46,821 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.294398247183591
2025-03-10 16:34:46,831 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3349824560786908
2025-03-10 16:34:46,841 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.32931056863353647
2025-03-10 16:34:46,850 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.27713265621915745
2025-03-10 16:34:46,860 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.31694519819488143
2025-03-10 16:34:46,869 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3270787986308219
2025-03-10 16:34:46,879 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.36070928277596087
2025-03-10 16:34:46,890 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3063425687782953
2025-03-10 16:34:46,900 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.30200164473140984
2025-03-10 16:34:46,910 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.33106055785870947
2025-03-10 16:34:46,920 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.2774692854476244
2025-03-10 16:34:46,930 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
2025-03-10 16:34:46,943 - INFO - FONN1 Epoch 400:
2025-03-10 16:34:46,944 - INFO - Train MSE: 0.1816, Test MSE: 0.1903
2025-03-10 16:34:46,944 - INFO - Train R²: 0.8184, Test R²: 0.7745
2025-03-10 16:34:46,944 - INFO - Train MAE: 0.3072, Test MAE: 0.3124
2025-03-10 16:34:46,944 - INFO - Overfit ratio (train R² / test R²): 1.0566
Epoch 0, Loss: 0.337100592104273
2025-03-10 16:34:46,954 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.30161202436277235
2025-03-10 16:34:46,964 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3785951684766833
2025-03-10 16:34:46,975 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.32121918299088376
2025-03-10 16:34:46,985 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.37276594563817556
2025-03-10 16:34:46,995 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3204654111277758
2025-03-10 16:34:47,006 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3229700233562159
2025-03-10 16:34:47,015 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.32253074574767127
2025-03-10 16:34:47,025 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.2948837084823673
2025-03-10 16:34:47,035 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.2962428864194217
2025-03-10 16:34:47,045 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.319759133684113
2025-03-10 16:34:47,055 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.35105291498411517
2025-03-10 16:34:47,065 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.33727133218459215
2025-03-10 16:34:47,075 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.30222071509222026
2025-03-10 16:34:47,085 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.2855450108004288
2025-03-10 16:34:47,095 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3423971028201609
2025-03-10 16:34:47,105 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.28064250086170234
2025-03-10 16:34:47,115 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.34974132962698185
2025-03-10 16:34:47,125 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.35067885895090123
2025-03-10 16:34:47,135 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3274147617991087
2025-03-10 16:34:47,145 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3115377882336639
2025-03-10 16:34:47,154 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3369499770423751
2025-03-10 16:34:47,164 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.33824664837623536
2025-03-10 16:34:47,174 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3030776322440457
2025-03-10 16:34:47,184 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3248582540148474
2025-03-10 16:34:47,194 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.30302145772463207
2025-03-10 16:34:47,204 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.31384789285052966
2025-03-10 16:34:47,214 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3028280877934523
2025-03-10 16:34:47,224 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.33938559959753345
2025-03-10 16:34:47,233 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.32333206645781265
2025-03-10 16:34:47,243 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.37443579674697774
2025-03-10 16:34:47,253 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.338922571722946
2025-03-10 16:34:47,263 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.33111799926241303
2025-03-10 16:34:47,272 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3326355592002706
2025-03-10 16:34:47,282 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3835784359815835
2025-03-10 16:34:47,292 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3155857995645737
2025-03-10 16:34:47,302 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.2762831611821604
2025-03-10 16:34:47,311 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3866733528679368
2025-03-10 16:34:47,321 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.33492932244800483
2025-03-10 16:34:47,331 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.28604786080958344
2025-03-10 16:34:47,340 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3003749193833221
2025-03-10 16:34:47,350 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3399512058914082
2025-03-10 16:34:47,360 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.38101991342632124
2025-03-10 16:34:47,369 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3406882152001331
2025-03-10 16:34:47,379 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.33928261952178745
2025-03-10 16:34:47,389 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.28449701532291843
2025-03-10 16:34:47,398 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3475483977765197
2025-03-10 16:34:47,408 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.4034952318033946
2025-03-10 16:34:47,418 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3328478457704664
2025-03-10 16:34:47,428 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.33040865955823284
2025-03-10 16:34:47,438 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3468656319833025
2025-03-10 16:34:47,447 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.29258189965227704
2025-03-10 16:34:47,457 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3552590676894448
2025-03-10 16:34:47,466 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3409293096346494
2025-03-10 16:34:47,476 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3701869790425604
2025-03-10 16:34:47,486 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3300795671115616
2025-03-10 16:34:47,495 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3434621839347555
2025-03-10 16:34:47,505 - INFO - Skipping tree regularization for FONN1 - feature_importances_ is read-only
Epoch 0, Loss: 0.3365205259850292
